Proceso,Agno,Etapa,Factor_Planta
Hidro_Pasada_XIII,2017,9,0.7949
Hidro_Pasada_XIII,2017,10,0.7758
Hidro_Pasada_XIII,2017,11,0.7705
Hidro_Pasada_XIII,2017,12,0.6792
Hidro_Pasada_X-XIV,2017,1,0.2928
Hidro_Pasada_X-XIV,2017,2,0.5703
Hidro_Pasada_X-XIV,2017,3,0.8198
Hidro_Pasada_X-XIV,2017,4,0.7037
Hidro_Pasada_X-XIV,2017,5,0.8987
Hidro_Pasada_X-XIV,2017,6,0.8396
Hidro_Pasada_X-XIV,2017,7,0.6022
Hidro_Pasada_X-XIV,2017,8,0.5273
Hidro_Pasada_X-XIV,2017,9,0.5234
Hidro_Pasada_X-XIV,2017,10,0.2479
Hidro_Pasada_X-XIV,2017,11,0.2397
Hidro_Pasada_X-XIV,2017,12,0.3302
Hidro_Pasada_VI,2018,1,0.2725
Hidro_Pasada_VI,2018,2,0.1656
Hidro_Pasada_VI,2018,3,0.1714
Hidro_Pasada_VI,2018,4,0.154
Hidro_Pasada_VI,2018,5,0.1945
Hidro_Pasada_VI,2018,6,0.4036
Hidro_Pasada_VI,2018,7,0.5295
Hidro_Pasada_VI,2018,8,0.8608
Hidro_Pasada_VI,2018,9,0.93
Hidro_Pasada_VI,2018,10,0.6873
Hidro_Pasada_VI,2018,11,0.7188
Hidro_Pasada_VI,2018,12,0.4959
Hidro_Pasada_VII,2018,1,0.3715
Hidro_Pasada_VII,2018,2,0.4844
Hidro_Pasada_VII,2018,3,0.546
Hidro_Pasada_VII,2018,4,0.559
Hidro_Pasada_VII,2018,5,0.5835
Hidro_Pasada_VII,2018,6,0.6174
Hidro_Pasada_VII,2018,7,0.7513
Hidro_Pasada_VII,2018,8,0.7213
Hidro_Pasada_VII,2018,9,0.7181
Hidro_Pasada_VII,2018,10,0.4323
Hidro_Pasada_VII,2018,11,0.3364
Hidro_Pasada_VII,2018,12,0.337
Hidro_Pasada_VIII,2018,1,0.2922
Hidro_Pasada_VIII,2018,2,0.461
Hidro_Pasada_VIII,2018,3,0.6454
Hidro_Pasada_VIII,2018,4,0.5944
Hidro_Pasada_VIII,2018,5,0.7064
Hidro_Pasada_VIII,2018,6,0.7525
Hidro_Pasada_VIII,2018,7,0.6353
Hidro_Pasada_VIII,2018,8,0.5454
Hidro_Pasada_VIII,2018,9,0.5537
Hidro_Pasada_VIII,2018,10,0.3258
Hidro_Pasada_VIII,2018,11,0.3393
Hidro_Pasada_VIII,2018,12,0.3335
Hidro_Pasada_XIII,2018,1,0.5816
Hidro_Pasada_XIII,2018,2,0.5426
Hidro_Pasada_XIII,2018,3,0.4971
Hidro_Pasada_XIII,2018,4,0.5228
Hidro_Pasada_XIII,2018,5,0.4864
Hidro_Pasada_XIII,2018,6,0.6242
Hidro_Pasada_XIII,2018,7,0.7052
Hidro_Pasada_XIII,2018,8,0.7593
Hidro_Pasada_XIII,2018,9,0.7949
Hidro_Pasada_XIII,2018,10,0.7758
Hidro_Pasada_XIII,2018,11,0.7705
Hidro_Pasada_XIII,2018,12,0.6792
Hidro_Pasada_X-XIV,2018,1,0.2928
Hidro_Pasada_X-XIV,2018,2,0.5703
Hidro_Pasada_X-XIV,2018,3,0.8198
Hidro_Pasada_X-XIV,2018,4,0.7037
Hidro_Pasada_X-XIV,2018,5,0.8987
Hidro_Pasada_X-XIV,2018,6,0.8396
Hidro_Pasada_X-XIV,2018,7,0.6022
Hidro_Pasada_X-XIV,2018,8,0.5273
Hidro_Pasada_X-XIV,2018,9,0.5234
Hidro_Pasada_X-XIV,2018,10,0.2479
Hidro_Pasada_X-XIV,2018,11,0.2397
Hidro_Pasada_X-XIV,2018,12,0.3302
Hidro_Pasada_VI,2019,1,0.3463
Hidro_Pasada_VI,2019,2,0.1897
Hidro_Pasada_VI,2019,3,0.1402
Hidro_Pasada_VI,2019,4,0.1764
Hidro_Pasada_VI,2019,5,0.2907
Hidro_Pasada_VI,2019,6,0.267
Hidro_Pasada_VI,2019,7,0.4212
Hidro_Pasada_VI,2019,8,0.6847
Hidro_Pasada_VI,2019,9,0.8197
Hidro_Pasada_VI,2019,10,0.7804
Hidro_Pasada_VI,2019,11,0.715
Hidro_Pasada_VI,2019,12,0.6094
Hidro_Pasada_VII,2019,1,0.497
Hidro_Pasada_VII,2019,2,0.529
Hidro_Pasada_VII,2019,3,0.5132
Hidro_Pasada_VII,2019,4,0.5387
Hidro_Pasada_VII,2019,5,0.6301
Hidro_Pasada_VII,2019,6,0.61
Hidro_Pasada_VII,2019,7,0.6676
Hidro_Pasada_VII,2019,8,0.6809
Hidro_Pasada_VII,2019,9,0.6884
Hidro_Pasada_VII,2019,10,0.6595
Hidro_Pasada_VII,2019,11,0.5351
Hidro_Pasada_VII,2019,12,0.4698
Hidro_Pasada_VIII,2019,1,0.3904
Hidro_Pasada_VIII,2019,2,0.4555
Hidro_Pasada_VIII,2019,3,0.6155
Hidro_Pasada_VIII,2019,4,0.6414
Hidro_Pasada_VIII,2019,5,0.6749
Hidro_Pasada_VIII,2019,6,0.6563
Hidro_Pasada_VIII,2019,7,0.6243
Hidro_Pasada_VIII,2019,8,0.5648
Hidro_Pasada_VIII,2019,9,0.4439
Hidro_Pasada_VIII,2019,10,0.3504
Hidro_Pasada_VIII,2019,11,0.3114
Hidro_Pasada_VIII,2019,12,0.3394
Hidro_Pasada_XIII,2019,1,0.3463
Hidro_Pasada_XIII,2019,2,0.1897
Hidro_Pasada_XIII,2019,3,0.1402
Hidro_Pasada_XIII,2019,4,0.1764
Hidro_Pasada_XIII,2019,5,0.2907
Hidro_Pasada_XIII,2019,6,0.267
Hidro_Pasada_XIII,2019,7,0.4212
Hidro_Pasada_XIII,2019,8,0.6847
Hidro_Pasada_XIII,2019,9,0.8197
Hidro_Pasada_XIII,2019,10,0.7804
Hidro_Pasada_XIII,2019,11,0.715
Hidro_Pasada_XIII,2019,12,0.6094
Hidro_Pasada_X-XIV,2019,1,0.3759
Hidro_Pasada_X-XIV,2019,2,0.5992
Hidro_Pasada_X-XIV,2019,3,0.7222
Hidro_Pasada_X-XIV,2019,4,0.4965
Hidro_Pasada_X-XIV,2019,5,0.5109
Hidro_Pasada_X-XIV,2019,6,0.5293
Hidro_Pasada_X-XIV,2019,7,0.6558
Hidro_Pasada_X-XIV,2019,8,0.5425
Hidro_Pasada_X-XIV,2019,9,0.5112
Hidro_Pasada_X-XIV,2019,10,0.3587
Hidro_Pasada_X-XIV,2019,11,0.2961
Hidro_Pasada_X-XIV,2019,12,0.2682
Hidro_Pasada_VI,2020,1,0.3463
Hidro_Pasada_VI,2020,2,0.1897
Hidro_Pasada_VI,2020,3,0.1402
Hidro_Pasada_VI,2020,4,0.1764
Hidro_Pasada_VI,2020,5,0.2907
Hidro_Pasada_VI,2020,6,0.267
Hidro_Pasada_VI,2020,7,0.4212
Hidro_Pasada_VI,2020,8,0.6847
Hidro_Pasada_VI,2020,9,0.8197
Hidro_Pasada_VI,2020,10,0.7804
Hidro_Pasada_VI,2020,11,0.715
Hidro_Pasada_VI,2020,12,0.6094
Hidro_Pasada_VII,2020,1,0.497
Hidro_Pasada_VII,2020,2,0.529
Hidro_Pasada_VII,2020,3,0.5132
Hidro_Pasada_VII,2020,4,0.5387
Hidro_Pasada_VII,2020,5,0.6301
Hidro_Pasada_VII,2020,6,0.61
Hidro_Pasada_VII,2020,7,0.6676
Hidro_Pasada_VII,2020,8,0.6809
Hidro_Pasada_VII,2020,9,0.6884
Hidro_Pasada_VII,2020,10,0.6595
Hidro_Pasada_VII,2020,11,0.5351
Hidro_Pasada_VII,2020,12,0.4698
Hidro_Pasada_VIII,2020,1,0.3904
Hidro_Pasada_VIII,2020,2,0.4555
Hidro_Pasada_VIII,2020,3,0.6155
Hidro_Pasada_VIII,2020,4,0.6414
Hidro_Pasada_VIII,2020,5,0.6749
Hidro_Pasada_VIII,2020,6,0.6563
Hidro_Pasada_VIII,2020,7,0.6243
Hidro_Pasada_VIII,2020,8,0.5648
Hidro_Pasada_VIII,2020,9,0.4439
Hidro_Pasada_VIII,2020,10,0.3504
Hidro_Pasada_VIII,2020,11,0.3114
Hidro_Pasada_VIII,2020,12,0.3394
Hidro_Pasada_XIII,2020,1,0.3463
Hidro_Pasada_XIII,2020,2,0.1897
Hidro_Pasada_XIII,2020,3,0.1402
Hidro_Pasada_XIII,2020,4,0.1764
Hidro_Pasada_XIII,2020,5,0.2907
Hidro_Pasada_XIII,2020,6,0.267
Hidro_Pasada_XIII,2020,7,0.4212
Hidro_Pasada_XIII,2020,8,0.6847
Hidro_Pasada_XIII,2020,9,0.8197
Hidro_Pasada_XIII,2020,10,0.7804
Hidro_Pasada_XIII,2020,11,0.715
Hidro_Pasada_XIII,2020,12,0.6094
Hidro_Pasada_X-XIV,2020,1,0.3759
Hidro_Pasada_X-XIV,2020,2,0.5992
Hidro_Pasada_X-XIV,2020,3,0.7222
Hidro_Pasada_X-XIV,2020,4,0.4965
Hidro_Pasada_X-XIV,2020,5,0.5109
Hidro_Pasada_X-XIV,2020,6,0.5293
Hidro_Pasada_X-XIV,2020,7,0.6558
Hidro_Pasada_X-XIV,2020,8,0.5425
Hidro_Pasada_X-XIV,2020,9,0.5112
Hidro_Pasada_X-XIV,2020,10,0.3587
Hidro_Pasada_X-XIV,2020,11,0.2961
Hidro_Pasada_X-XIV,2020,12,0.2682
Hidro_Pasada_VI,2021,1,0.3463
Hidro_Pasada_VI,2021,2,0.1897
Hidro_Pasada_VI,2021,3,0.1402
Hidro_Pasada_VI,2021,4,0.1764
Hidro_Pasada_VI,2021,5,0.2907
Hidro_Pasada_VI,2021,6,0.267
Hidro_Pasada_VI,2021,7,0.4212
Hidro_Pasada_VI,2021,8,0.6847
Hidro_Pasada_VI,2021,9,0.8197
Hidro_Pasada_VI,2021,10,0.7804
Hidro_Pasada_VI,2021,11,0.715
Hidro_Pasada_VI,2021,12,0.6094
Hidro_Pasada_VII,2021,1,0.497
Hidro_Pasada_VII,2021,2,0.529
Hidro_Pasada_VII,2021,3,0.5132
Hidro_Pasada_VII,2021,4,0.5387
Hidro_Pasada_VII,2021,5,0.6301
Hidro_Pasada_VII,2021,6,0.61
Hidro_Pasada_VII,2021,7,0.6676
Hidro_Pasada_VII,2021,8,0.6809
Hidro_Pasada_VII,2021,9,0.6884
Hidro_Pasada_VII,2021,10,0.6595
Hidro_Pasada_VII,2021,11,0.5351
Hidro_Pasada_VII,2021,12,0.4698
Hidro_Pasada_VIII,2021,1,0.3904
Hidro_Pasada_VIII,2021,2,0.4555
Hidro_Pasada_VIII,2021,3,0.6155
Hidro_Pasada_VIII,2021,4,0.6414
Hidro_Pasada_VIII,2021,5,0.6749
Hidro_Pasada_VIII,2021,6,0.6563
Hidro_Pasada_VIII,2021,7,0.6243
Hidro_Pasada_VIII,2021,8,0.5648
Hidro_Pasada_VIII,2021,9,0.4439
Hidro_Pasada_VIII,2021,10,0.3504
Hidro_Pasada_VIII,2021,11,0.3114
Hidro_Pasada_VIII,2021,12,0.3394
Hidro_Pasada_XIII,2021,1,0.3463
Hidro_Pasada_XIII,2021,2,0.1897
Hidro_Pasada_XIII,2021,3,0.1402
Hidro_Pasada_XIII,2021,4,0.1764
Hidro_Pasada_XIII,2021,5,0.2907
Hidro_Pasada_XIII,2021,6,0.267
Hidro_Pasada_XIII,2021,7,0.4212
Hidro_Pasada_XIII,2021,8,0.6847
Hidro_Pasada_XIII,2021,9,0.8197
Hidro_Pasada_XIII,2021,10,0.7804
Hidro_Pasada_XIII,2021,11,0.715
Hidro_Pasada_XIII,2021,12,0.6094
Hidro_Pasada_X-XIV,2021,1,0.3759
Hidro_Pasada_X-XIV,2021,2,0.5992
Hidro_Pasada_X-XIV,2021,3,0.7222
Hidro_Pasada_X-XIV,2021,4,0.4965
Hidro_Pasada_X-XIV,2021,5,0.5109
Hidro_Pasada_X-XIV,2021,6,0.5293
Hidro_Pasada_X-XIV,2021,7,0.6558
Hidro_Pasada_X-XIV,2021,8,0.5425
Hidro_Pasada_X-XIV,2021,9,0.5112
Hidro_Pasada_X-XIV,2021,10,0.3587
Hidro_Pasada_X-XIV,2021,11,0.2961
Hidro_Pasada_X-XIV,2021,12,0.2682
Hidro_Pasada_VI,2022,1,0.3463
Hidro_Pasada_VI,2022,2,0.1897
Hidro_Pasada_VI,2022,3,0.1402
Hidro_Pasada_VI,2022,4,0.1764
Hidro_Pasada_VI,2022,5,0.2907
Hidro_Pasada_VI,2022,6,0.267
Hidro_Pasada_VI,2022,7,0.4212
Hidro_Pasada_VI,2022,8,0.6847
Hidro_Pasada_VI,2022,9,0.8197
Hidro_Pasada_VI,2022,10,0.7804
Hidro_Pasada_VI,2022,11,0.715
Hidro_Pasada_VI,2022,12,0.6094
Hidro_Pasada_VII,2022,1,0.497
Hidro_Pasada_VII,2022,2,0.529
Hidro_Pasada_VII,2022,3,0.5132
Hidro_Pasada_VII,2022,4,0.5387
Hidro_Pasada_VII,2022,5,0.6301
Hidro_Pasada_VII,2022,6,0.61
Hidro_Pasada_VII,2022,7,0.6676
Hidro_Pasada_VII,2022,8,0.6809
Hidro_Pasada_VII,2022,9,0.6884
Hidro_Pasada_VII,2022,10,0.6595
Hidro_Pasada_VII,2022,11,0.5351
Hidro_Pasada_VII,2022,12,0.4698
Hidro_Pasada_VIII,2022,1,0.3904
Hidro_Pasada_VIII,2022,2,0.4555
Hidro_Pasada_VIII,2022,3,0.6155
Hidro_Pasada_VIII,2022,4,0.6414
Hidro_Pasada_VIII,2022,5,0.6749
Hidro_Pasada_VIII,2022,6,0.6563
Hidro_Pasada_VIII,2022,7,0.6243
Hidro_Pasada_VIII,2022,8,0.5648
Hidro_Pasada_VIII,2022,9,0.4439
Hidro_Pasada_VIII,2022,10,0.3504
Hidro_Pasada_VIII,2022,11,0.3114
Hidro_Pasada_VIII,2022,12,0.3394
Hidro_Pasada_XIII,2022,1,0.3463
Hidro_Pasada_XIII,2022,2,0.1897
Hidro_Pasada_XIII,2022,3,0.1402
Hidro_Pasada_XIII,2022,4,0.1764
Hidro_Pasada_XIII,2022,5,0.2907
Hidro_Pasada_XIII,2022,6,0.267
Hidro_Pasada_XIII,2022,7,0.4212
Hidro_Pasada_XIII,2022,8,0.6847
Hidro_Pasada_XIII,2022,9,0.8197
Hidro_Pasada_XIII,2022,10,0.7804
Hidro_Pasada_XIII,2022,11,0.715
Hidro_Pasada_XIII,2022,12,0.6094
Hidro_Pasada_X-XIV,2022,1,0.3759
Hidro_Pasada_X-XIV,2022,2,0.5992
Hidro_Pasada_X-XIV,2022,3,0.7222
Hidro_Pasada_X-XIV,2022,4,0.4965
Hidro_Pasada_X-XIV,2022,5,0.5109
Hidro_Pasada_X-XIV,2022,6,0.5293
Hidro_Pasada_X-XIV,2022,7,0.6558
Hidro_Pasada_X-XIV,2022,8,0.5425
Hidro_Pasada_X-XIV,2022,9,0.5112
Hidro_Pasada_X-XIV,2022,10,0.3587
Hidro_Pasada_X-XIV,2022,11,0.2961
Hidro_Pasada_X-XIV,2022,12,0.2682
Hidro_Pasada_VI,2023,1,0.3463
Hidro_Pasada_VI,2023,2,0.1897
Hidro_Pasada_VI,2023,3,0.1402
Hidro_Pasada_VI,2023,4,0.1764
Hidro_Pasada_VI,2023,5,0.2907
Hidro_Pasada_VI,2023,6,0.267
Hidro_Pasada_VI,2023,7,0.4212
Hidro_Pasada_VI,2023,8,0.6847
Hidro_Pasada_VI,2023,9,0.8197
Hidro_Pasada_VI,2023,10,0.7804
Hidro_Pasada_VI,2023,11,0.715
Hidro_Pasada_VI,2023,12,0.6094
Hidro_Pasada_VII,2023,1,0.497
Hidro_Pasada_VII,2023,2,0.529
Hidro_Pasada_VII,2023,3,0.5132
Hidro_Pasada_VII,2023,4,0.5387
Hidro_Pasada_VII,2023,5,0.6301
Hidro_Pasada_VII,2023,6,0.61
Hidro_Pasada_VII,2023,7,0.6676
Hidro_Pasada_VII,2023,8,0.6809
Hidro_Pasada_VII,2023,9,0.6884
Hidro_Pasada_VII,2023,10,0.6595
Hidro_Pasada_VII,2023,11,0.5351
Hidro_Pasada_VII,2023,12,0.4698
Hidro_Pasada_VIII,2023,1,0.3904
Hidro_Pasada_VIII,2023,2,0.4555
Hidro_Pasada_VIII,2023,3,0.6155
Hidro_Pasada_VIII,2023,4,0.6414
Hidro_Pasada_VIII,2023,5,0.6749
Hidro_Pasada_VIII,2023,6,0.6563
Hidro_Pasada_VIII,2023,7,0.6243
Hidro_Pasada_VIII,2023,8,0.5648
Hidro_Pasada_VIII,2023,9,0.4439
Hidro_Pasada_VIII,2023,10,0.3504
Hidro_Pasada_VIII,2023,11,0.3114
Hidro_Pasada_VIII,2023,12,0.3394
Hidro_Pasada_XIII,2023,1,0.3463
Hidro_Pasada_XIII,2023,2,0.1897
Hidro_Pasada_XIII,2023,3,0.1402
Hidro_Pasada_XIII,2023,4,0.1764
Hidro_Pasada_XIII,2023,5,0.2907
Hidro_Pasada_XIII,2023,6,0.267
Hidro_Pasada_XIII,2023,7,0.4212
Hidro_Pasada_XIII,2023,8,0.6847
Hidro_Pasada_XIII,2023,9,0.8197
Hidro_Pasada_XIII,2023,10,0.7804
Hidro_Pasada_XIII,2023,11,0.715
Hidro_Pasada_XIII,2023,12,0.6094
Hidro_Pasada_X-XIV,2023,1,0.3759
Hidro_Pasada_X-XIV,2023,2,0.5992
Hidro_Pasada_X-XIV,2023,3,0.7222
Hidro_Pasada_X-XIV,2023,4,0.4965
Hidro_Pasada_X-XIV,2023,5,0.5109
Hidro_Pasada_X-XIV,2023,6,0.5293
Hidro_Pasada_X-XIV,2023,7,0.6558
Hidro_Pasada_X-XIV,2023,8,0.5425
Hidro_Pasada_X-XIV,2023,9,0.5112
Hidro_Pasada_X-XIV,2023,10,0.3587
Hidro_Pasada_X-XIV,2023,11,0.2961
Hidro_Pasada_X-XIV,2023,12,0.2682
Hidro_Pasada_VI,2024,1,0.3463
Hidro_Pasada_VI,2024,2,0.1897
Hidro_Pasada_VI,2024,3,0.1402
Hidro_Pasada_VI,2024,4,0.1764
Hidro_Pasada_VI,2024,5,0.2907
Hidro_Pasada_VI,2024,6,0.267
Hidro_Pasada_VI,2024,7,0.4212
Hidro_Pasada_VI,2024,8,0.6847
Hidro_Pasada_VI,2024,9,0.8197
Hidro_Pasada_VI,2024,10,0.7804
Hidro_Pasada_VI,2024,11,0.715
Hidro_Pasada_VI,2024,12,0.6094
Hidro_Pasada_VII,2024,1,0.497
Hidro_Pasada_VII,2024,2,0.529
Hidro_Pasada_VII,2024,3,0.5132
Hidro_Pasada_VII,2024,4,0.5387
Hidro_Pasada_VII,2024,5,0.6301
Hidro_Pasada_VII,2024,6,0.61
Hidro_Pasada_VII,2024,7,0.6676
Hidro_Pasada_VII,2024,8,0.6809
Hidro_Pasada_VII,2024,9,0.6884
Hidro_Pasada_VII,2024,10,0.6595
Hidro_Pasada_VII,2024,11,0.5351
Hidro_Pasada_VII,2024,12,0.4698
Hidro_Pasada_VIII,2024,1,0.3904
Hidro_Pasada_VIII,2024,2,0.4555
Hidro_Pasada_VIII,2024,3,0.6155
Hidro_Pasada_VIII,2024,4,0.6414
Hidro_Pasada_VIII,2024,5,0.6749
Hidro_Pasada_VIII,2024,6,0.6563
Hidro_Pasada_VIII,2024,7,0.6243
Hidro_Pasada_VIII,2024,8,0.5648
Hidro_Pasada_VIII,2024,9,0.4439
Hidro_Pasada_VIII,2024,10,0.3504
Hidro_Pasada_VIII,2024,11,0.3114
Hidro_Pasada_VIII,2024,12,0.3394
Hidro_Pasada_XIII,2024,1,0.3463
Hidro_Pasada_XIII,2024,2,0.1897
Hidro_Pasada_XIII,2024,3,0.1402
Hidro_Pasada_XIII,2024,4,0.1764
Hidro_Pasada_XIII,2024,5,0.2907
Hidro_Pasada_XIII,2024,6,0.267
Hidro_Pasada_XIII,2024,7,0.4212
Hidro_Pasada_XIII,2024,8,0.6847
Hidro_Pasada_XIII,2024,9,0.8197
Hidro_Pasada_XIII,2024,10,0.7804
Hidro_Pasada_XIII,2024,11,0.715
Hidro_Pasada_XIII,2024,12,0.6094
Hidro_Pasada_X-XIV,2024,1,0.3759
Hidro_Pasada_X-XIV,2024,2,0.5992
Hidro_Pasada_X-XIV,2024,3,0.7222
Hidro_Pasada_X-XIV,2024,4,0.4965
Hidro_Pasada_X-XIV,2024,5,0.5109
Hidro_Pasada_X-XIV,2024,6,0.5293
Hidro_Pasada_X-XIV,2024,7,0.6558
Hidro_Pasada_X-XIV,2024,8,0.5425
Hidro_Pasada_X-XIV,2024,9,0.5112
Hidro_Pasada_X-XIV,2024,10,0.3587
Hidro_Pasada_X-XIV,2024,11,0.2961
Hidro_Pasada_X-XIV,2024,12,0.2682
Hidro_Pasada_VI,2025,1,0.3463
Hidro_Pasada_VI,2025,2,0.1897
Hidro_Pasada_VI,2025,3,0.1402
Hidro_Pasada_VI,2025,4,0.1764
Hidro_Pasada_VI,2025,5,0.2907
Hidro_Pasada_VI,2025,6,0.267
Hidro_Pasada_VI,2025,7,0.4212
Hidro_Pasada_VI,2025,8,0.6847
Hidro_Pasada_VI,2025,9,0.8197
Hidro_Pasada_VI,2025,10,0.7804
Hidro_Pasada_VI,2025,11,0.715
Hidro_Pasada_VI,2025,12,0.6094
Hidro_Pasada_VII,2025,1,0.497
Hidro_Pasada_VII,2025,2,0.529
Hidro_Pasada_VII,2025,3,0.5132
Hidro_Pasada_VII,2025,4,0.5387
Hidro_Pasada_VII,2025,5,0.6301
Hidro_Pasada_VII,2025,6,0.61
Hidro_Pasada_VII,2025,7,0.6676
Hidro_Pasada_VII,2025,8,0.6809
Hidro_Pasada_VII,2025,9,0.6884
Hidro_Pasada_VII,2025,10,0.6595
Hidro_Pasada_VII,2025,11,0.5351
Hidro_Pasada_VII,2025,12,0.4698
Hidro_Pasada_VIII,2025,1,0.3904
Hidro_Pasada_VIII,2025,2,0.4555
Hidro_Pasada_VIII,2025,3,0.6155
Hidro_Pasada_VIII,2025,4,0.6414
Hidro_Pasada_VIII,2025,5,0.6749
Hidro_Pasada_VIII,2025,6,0.6563
Hidro_Pasada_VIII,2025,7,0.6243
Hidro_Pasada_VIII,2025,8,0.5648
Hidro_Pasada_VIII,2025,9,0.4439
Hidro_Pasada_VIII,2025,10,0.3504
Hidro_Pasada_VIII,2025,11,0.3114
Hidro_Pasada_VIII,2025,12,0.3394
Hidro_Pasada_XIII,2025,1,0.3463
Hidro_Pasada_XIII,2025,2,0.1897
Hidro_Pasada_XIII,2025,3,0.1402
Hidro_Pasada_XIII,2025,4,0.1764
Hidro_Pasada_XIII,2025,5,0.2907
Hidro_Pasada_XIII,2025,6,0.267
Hidro_Pasada_XIII,2025,7,0.4212
Hidro_Pasada_XIII,2025,8,0.6847
Hidro_Pasada_XIII,2025,9,0.8197
Hidro_Pasada_XIII,2025,10,0.7804
Hidro_Pasada_XIII,2025,11,0.715
Hidro_Pasada_XIII,2025,12,0.6094
Hidro_Pasada_X-XIV,2025,1,0.3759
Hidro_Pasada_X-XIV,2025,2,0.5992
Hidro_Pasada_X-XIV,2025,3,0.7222
Hidro_Pasada_X-XIV,2025,4,0.4965
Hidro_Pasada_X-XIV,2025,5,0.5109
Hidro_Pasada_X-XIV,2025,6,0.5293
Hidro_Pasada_X-XIV,2025,7,0.6558
Hidro_Pasada_X-XIV,2025,8,0.5425
Hidro_Pasada_X-XIV,2025,9,0.5112
Hidro_Pasada_X-XIV,2025,10,0.3587
Hidro_Pasada_X-XIV,2025,11,0.2961
Hidro_Pasada_X-XIV,2025,12,0.2682
Hidro_Pasada_VI,2026,1,0.3463
Hidro_Pasada_VI,2026,2,0.1897
Hidro_Pasada_VI,2026,3,0.1402
Hidro_Pasada_VI,2026,4,0.1764
Hidro_Pasada_VI,2026,5,0.2907
Hidro_Pasada_VI,2026,6,0.267
Hidro_Pasada_VI,2026,7,0.4212
Hidro_Pasada_VI,2026,8,0.6847
Hidro_Pasada_VI,2026,9,0.8197
Hidro_Pasada_VI,2026,10,0.7804
Hidro_Pasada_VI,2026,11,0.715
Hidro_Pasada_VI,2026,12,0.6094
Hidro_Pasada_VII,2026,1,0.497
Hidro_Pasada_VII,2026,2,0.529
Hidro_Pasada_VII,2026,3,0.5132
Hidro_Pasada_VII,2026,4,0.5387
Hidro_Pasada_VII,2026,5,0.6301
Hidro_Pasada_VII,2026,6,0.61
Hidro_Pasada_VII,2026,7,0.6676
Hidro_Pasada_VII,2026,8,0.6809
Hidro_Pasada_VII,2026,9,0.6884
Hidro_Pasada_VII,2026,10,0.6595
Hidro_Pasada_VII,2026,11,0.5351
Hidro_Pasada_VII,2026,12,0.4698
Hidro_Pasada_VIII,2026,1,0.3904
Hidro_Pasada_VIII,2026,2,0.4555
Hidro_Pasada_VIII,2026,3,0.6155
Hidro_Pasada_VIII,2026,4,0.6414
Hidro_Pasada_VIII,2026,5,0.6749
Hidro_Pasada_VIII,2026,6,0.6563
Hidro_Pasada_VIII,2026,7,0.6243
Hidro_Pasada_VIII,2026,8,0.5648
Hidro_Pasada_VIII,2026,9,0.4439
Hidro_Pasada_VIII,2026,10,0.3504
Hidro_Pasada_VIII,2026,11,0.3114
Hidro_Pasada_VIII,2026,12,0.3394
Hidro_Pasada_XIII,2026,1,0.3463
Hidro_Pasada_XIII,2026,2,0.1897
Hidro_Pasada_XIII,2026,3,0.1402
Hidro_Pasada_XIII,2026,4,0.1764
Hidro_Pasada_XIII,2026,5,0.2907
Hidro_Pasada_XIII,2026,6,0.267
Hidro_Pasada_XIII,2026,7,0.4212
Hidro_Pasada_XIII,2026,8,0.6847
Hidro_Pasada_XIII,2026,9,0.8197
Hidro_Pasada_XIII,2026,10,0.7804
Hidro_Pasada_XIII,2026,11,0.715
Hidro_Pasada_XIII,2026,12,0.6094
Hidro_Pasada_X-XIV,2026,1,0.3759
Hidro_Pasada_X-XIV,2026,2,0.5992
Hidro_Pasada_X-XIV,2026,3,0.7222
Hidro_Pasada_X-XIV,2026,4,0.4965
Hidro_Pasada_X-XIV,2026,5,0.5109
Hidro_Pasada_X-XIV,2026,6,0.5293
Hidro_Pasada_X-XIV,2026,7,0.6558
Hidro_Pasada_X-XIV,2026,8,0.5425
Hidro_Pasada_X-XIV,2026,9,0.5112
Hidro_Pasada_X-XIV,2026,10,0.3587
Hidro_Pasada_X-XIV,2026,11,0.2961
Hidro_Pasada_X-XIV,2026,12,0.2682
Hidro_Pasada_VI,2027,1,0.3463
Hidro_Pasada_VI,2027,2,0.1897
Hidro_Pasada_VI,2027,3,0.1402
Hidro_Pasada_VI,2027,4,0.1764
Hidro_Pasada_VI,2027,5,0.2907
Hidro_Pasada_VI,2027,6,0.267
Hidro_Pasada_VI,2027,7,0.4212
Hidro_Pasada_VI,2027,8,0.6847
Hidro_Pasada_VI,2027,9,0.8197
Hidro_Pasada_VI,2027,10,0.7804
Hidro_Pasada_VI,2027,11,0.715
Hidro_Pasada_VI,2027,12,0.6094
Hidro_Pasada_VII,2027,1,0.497
Hidro_Pasada_VII,2027,2,0.529
Hidro_Pasada_VII,2027,3,0.5132
Hidro_Pasada_VII,2027,4,0.5387
Hidro_Pasada_VII,2027,5,0.6301
Hidro_Pasada_VII,2027,6,0.61
Hidro_Pasada_VII,2027,7,0.6676
Hidro_Pasada_VII,2027,8,0.6809
Hidro_Pasada_VII,2027,9,0.6884
Hidro_Pasada_VII,2027,10,0.6595
Hidro_Pasada_VII,2027,11,0.5351
Hidro_Pasada_VII,2027,12,0.4698
Hidro_Pasada_VIII,2027,1,0.3904
Hidro_Pasada_VIII,2027,2,0.4555
Hidro_Pasada_VIII,2027,3,0.6155
Hidro_Pasada_VIII,2027,4,0.6414
Hidro_Pasada_VIII,2027,5,0.6749
